age,job,marital,education,default,balance,housing,loan,index
34,management,single,tertiary,no,556,yes,no,33162
30,services,married,secondary,no,4867,yes,yes,33163
31,admin.,single,secondary,no,483,yes,yes,33164
33,admin.,married,secondary,no,6,yes,no,33165
30,unemployed,single,secondary,no,8304,no,no,33166
36,blue-collar,married,secondary,no,6699,yes,no,33167
34,entrepreneur,married,secondary,yes,-538,yes,no,33168
43,admin.,married,secondary,no,1220,yes,no,33169
27,student,single,secondary,no,2784,yes,no,33170
28,unemployed,married,secondary,no,1,no,no,33171
53,admin.,married,secondary,no,225,yes,no,33172
37,management,married,tertiary,no,17335,no,no,33173
30,management,married,tertiary,no,860,yes,no,33174
34,blue-collar,single,secondary,no,550,yes,no,33175
33,blue-collar,married,secondary,no,2502,yes,no,33176
36,blue-collar,married,secondary,no,349,yes,no,33177
28,technician,single,secondary,no,335,yes,no,33178
56,admin.,married,secondary,no,382,no,no,33179
34,management,single,tertiary,no,-362,yes,yes,33180
35,technician,single,tertiary,no,1924,yes,no,33181
31,blue-collar,married,secondary,no,1664,yes,no,33182
51,entrepreneur,divorced,tertiary,no,4,yes,yes,33183
43,unemployed,married,secondary,no,948,yes,no,33184
33,housemaid,married,primary,no,4136,yes,no,33185
35,blue-collar,married,secondary,no,365,yes,yes,33186
41,blue-collar,married,primary,no,951,yes,no,33187
51,blue-collar,married,primary,no,14,yes,yes,33188
48,blue-collar,married,primary,no,346,yes,no,33189
57,retired,married,primary,no,-384,yes,yes,33190
29,blue-collar,single,secondary,no,262,yes,no,33191
32,blue-collar,married,primary,no,474,yes,no,33192
33,technician,married,secondary,no,0,yes,no,33193
33,technician,single,secondary,no,235,yes,no,33194
50,unknown,married,primary,no,341,yes,yes,33195
38,services,married,secondary,no,797,yes,no,33196
25,blue-collar,single,unknown,no,586,yes,no,33197
30,admin.,single,secondary,no,1473,yes,no,33198
37,admin.,single,secondary,no,515,yes,no,33199
50,entrepreneur,married,tertiary,no,221,yes,no,33200
34,blue-collar,married,primary,no,1217,yes,no,33201
29,admin.,single,secondary,no,127,yes,yes,33202
35,management,single,tertiary,no,1422,yes,yes,33203
54,housemaid,divorced,primary,no,502,yes,no,33204
44,blue-collar,single,secondary,no,0,no,no,33205
43,services,divorced,secondary,no,266,yes,yes,33206
61,management,married,tertiary,no,267,no,no,33207
24,blue-collar,married,secondary,no,1222,yes,no,33208
34,admin.,single,secondary,no,663,yes,no,33209
32,blue-collar,married,secondary,no,1281,yes,no,33210
35,technician,single,tertiary,no,122,no,no,33211
28,management,single,tertiary,no,145,yes,no,33212
36,blue-collar,married,secondary,no,-53,yes,no,33213
23,technician,married,secondary,no,4,yes,no,33214
28,self-employed,single,tertiary,no,222,yes,no,33215
24,technician,single,secondary,no,393,yes,yes,33216
45,management,married,tertiary,no,-114,yes,no,33217
42,management,married,tertiary,no,72,yes,no,33218
33,blue-collar,married,secondary,no,1454,yes,no,33219
29,technician,single,tertiary,no,68,yes,no,33220
36,entrepreneur,married,secondary,no,13,yes,no,33221
53,management,married,tertiary,no,696,yes,no,33222
33,blue-collar,single,primary,no,910,yes,no,33223
49,services,married,secondary,no,1345,yes,no,33224
35,blue-collar,married,secondary,no,0,yes,yes,33225
42,blue-collar,married,tertiary,no,1993,yes,no,33226
33,blue-collar,married,primary,no,2861,yes,no,33227
37,admin.,married,secondary,no,756,yes,no,33228
29,blue-collar,divorced,secondary,no,-19,yes,no,33229
45,technician,married,secondary,no,497,yes,no,33230
31,management,single,tertiary,no,635,yes,no,33231
48,management,married,tertiary,no,161,yes,no,33232
35,blue-collar,married,secondary,no,360,yes,no,33233
35,admin.,married,secondary,no,0,yes,no,33234
30,management,single,tertiary,no,63,yes,no,33235
35,admin.,married,secondary,no,1345,yes,no,33236
51,self-employed,married,secondary,no,383,yes,no,33237
38,blue-collar,married,secondary,no,530,yes,no,33238
39,blue-collar,married,secondary,no,2299,yes,no,33239
36,technician,single,secondary,no,94,yes,no,33240
48,services,married,primary,no,0,yes,no,33241
61,retired,married,secondary,no,243,no,no,33242
35,admin.,divorced,tertiary,no,262,yes,no,33243
36,management,married,tertiary,no,139,yes,no,33244
33,blue-collar,single,secondary,no,15341,no,no,33245
31,blue-collar,single,secondary,no,88,yes,no,33246
47,services,single,tertiary,no,0,no,no,33247
50,admin.,married,secondary,no,335,yes,no,33248
42,admin.,married,secondary,no,0,yes,no,33249
41,admin.,married,secondary,no,67,no,no,33250
34,management,single,unknown,no,355,yes,no,33251
33,technician,single,secondary,no,4240,yes,no,33252
28,self-employed,married,tertiary,no,232,yes,yes,33253
38,blue-collar,married,secondary,no,730,yes,no,33254
35,blue-collar,married,secondary,no,243,yes,no,33255
34,technician,married,secondary,no,-228,yes,no,33256
66,retired,married,primary,no,711,no,no,33257
25,blue-collar,single,primary,no,147,yes,no,33258
48,services,married,secondary,no,440,yes,no,33259
46,management,married,tertiary,no,189,yes,no,33260
28,blue-collar,single,secondary,no,1011,yes,no,33261
70,retired,married,secondary,no,2575,no,no,33262
45,management,married,tertiary,no,126,yes,no,33263
32,blue-collar,married,primary,no,0,yes,no,33264
40,blue-collar,married,secondary,no,1386,yes,yes,33265
31,blue-collar,married,primary,no,2929,yes,no,33266
34,housemaid,married,tertiary,no,4958,yes,no,33267
39,services,married,secondary,no,18,yes,yes,33268
35,blue-collar,married,primary,no,396,yes,no,33269
34,blue-collar,single,secondary,no,13683,yes,no,33270
46,blue-collar,married,secondary,no,1147,yes,no,33271
46,blue-collar,single,secondary,no,338,yes,no,33272
59,admin.,single,secondary,no,-423,yes,yes,33273
46,technician,married,secondary,no,329,yes,no,33274
32,management,single,tertiary,no,2974,yes,no,33275
27,admin.,single,secondary,no,619,yes,no,33276
41,technician,married,tertiary,no,532,yes,no,33277
37,services,single,secondary,no,99,yes,yes,33278
41,blue-collar,married,secondary,no,1522,yes,yes,33279
31,management,single,tertiary,no,775,yes,no,33280
51,technician,single,secondary,no,1153,yes,no,33281
59,services,married,primary,no,196,yes,no,33282
34,blue-collar,married,secondary,no,856,yes,no,33283
32,technician,single,secondary,no,1819,yes,no,33284
59,management,divorced,tertiary,no,258,yes,no,33285
32,management,single,tertiary,no,4262,yes,no,33286
24,blue-collar,married,secondary,no,0,yes,no,33287
35,management,single,tertiary,no,62,yes,no,33288
37,entrepreneur,married,primary,no,1529,yes,no,33289
44,blue-collar,married,secondary,yes,105,yes,no,33290
59,housemaid,divorced,tertiary,no,0,no,no,33291
34,entrepreneur,single,secondary,no,318,yes,no,33292
28,services,married,secondary,no,1394,yes,no,33293
54,retired,married,secondary,no,303,yes,no,33294
26,blue-collar,single,primary,no,52,yes,no,33295
32,technician,single,tertiary,no,1454,yes,no,33296
40,admin.,single,secondary,no,2360,yes,no,33297
38,admin.,single,unknown,no,31,no,no,33298
38,services,married,secondary,no,-349,yes,no,33299
34,technician,single,secondary,no,1161,yes,no,33300
43,blue-collar,married,secondary,no,1927,yes,no,33301
34,blue-collar,married,secondary,no,965,yes,no,33302
57,retired,married,primary,no,2961,no,no,33303
36,admin.,single,secondary,no,0,no,no,33304
36,blue-collar,married,secondary,no,0,yes,yes,33305
39,blue-collar,married,primary,no,8637,yes,no,33306
59,management,married,tertiary,no,0,yes,yes,33307
36,entrepreneur,married,secondary,no,24,yes,no,33308
44,blue-collar,married,secondary,no,508,yes,no,33309
34,blue-collar,single,secondary,no,565,yes,yes,33310
37,blue-collar,married,primary,no,1941,yes,no,33311
55,management,divorced,tertiary,no,5253,yes,yes,33312
31,management,married,tertiary,no,491,yes,no,33313
27,services,married,secondary,no,472,yes,no,33314
33,technician,single,secondary,no,151,yes,no,33315
43,blue-collar,married,secondary,no,701,yes,yes,33316
41,admin.,married,primary,no,1314,yes,no,33317
28,blue-collar,single,tertiary,no,1984,yes,no,33318
60,admin.,married,secondary,no,1914,yes,no,33319
37,services,married,secondary,no,184,yes,no,33320
41,blue-collar,married,primary,no,241,yes,no,33321
34,blue-collar,married,secondary,no,470,yes,yes,33322
41,technician,married,tertiary,no,585,yes,no,33323
38,self-employed,divorced,secondary,no,0,yes,no,33324
42,entrepreneur,single,secondary,no,1049,yes,yes,33325
29,blue-collar,divorced,secondary,no,291,yes,no,33326
50,blue-collar,divorced,secondary,no,881,yes,yes,33327
35,blue-collar,married,secondary,no,94,yes,no,33328
59,management,married,tertiary,no,287,yes,no,33329
46,services,divorced,secondary,no,348,yes,no,33330
40,blue-collar,married,secondary,no,565,yes,yes,33331
20,student,single,unknown,no,330,no,no,33332
33,blue-collar,married,secondary,no,3458,yes,no,33333
34,admin.,single,secondary,no,1352,yes,no,33334
45,blue-collar,married,primary,yes,-443,yes,yes,33335
56,services,married,secondary,no,159,yes,no,33336
39,technician,married,tertiary,no,1524,no,no,33337
51,housemaid,married,tertiary,no,6700,yes,yes,33338
28,blue-collar,married,primary,no,674,yes,no,33339
36,blue-collar,married,primary,no,1925,yes,no,33340
29,blue-collar,married,secondary,no,2378,yes,yes,33341
39,blue-collar,married,secondary,no,1165,yes,no,33342
31,services,single,secondary,no,0,yes,no,33343
34,admin.,married,secondary,no,1183,yes,no,33344
35,services,married,secondary,no,1047,yes,no,33345
35,services,single,secondary,no,-291,yes,no,33346
36,blue-collar,married,primary,no,4693,yes,no,33347
35,blue-collar,married,secondary,no,876,yes,no,33348
32,management,married,tertiary,no,3154,no,no,33349
43,blue-collar,married,primary,no,517,yes,no,33350
33,blue-collar,married,primary,no,681,yes,no,33351
35,management,married,tertiary,no,2123,yes,no,33352
44,admin.,divorced,secondary,no,-43,yes,yes,33353
54,blue-collar,married,unknown,no,1827,no,no,33354
50,management,married,tertiary,no,1822,yes,no,33355
40,admin.,single,secondary,no,315,yes,no,33356
55,blue-collar,divorced,secondary,no,462,yes,no,33357
50,services,divorced,secondary,no,2015,yes,no,33358
44,blue-collar,married,secondary,no,3060,yes,no,33359
78,retired,married,primary,no,240,no,no,33360
44,technician,divorced,secondary,no,-865,yes,no,33361
39,services,married,secondary,no,3870,yes,no,33362
46,blue-collar,married,primary,no,859,yes,no,33363
35,self-employed,married,secondary,no,598,yes,no,33364
40,technician,single,tertiary,no,825,yes,no,33365
34,blue-collar,married,primary,no,2798,yes,no,33366
39,blue-collar,married,secondary,no,56,yes,no,33367
36,services,married,secondary,no,878,yes,no,33368
37,admin.,married,secondary,no,2320,yes,no,33369
40,admin.,single,tertiary,no,283,yes,no,33370
35,admin.,single,secondary,no,424,yes,no,33371
46,services,married,secondary,no,327,yes,yes,33372
42,blue-collar,married,secondary,no,2717,yes,yes,33373
43,blue-collar,married,secondary,no,314,yes,yes,33374
40,admin.,single,secondary,no,576,yes,yes,33375
37,admin.,divorced,tertiary,no,43,yes,no,33376
30,blue-collar,married,secondary,no,322,yes,no,33377
42,blue-collar,married,primary,no,208,yes,no,33378
32,blue-collar,married,primary,no,2,yes,yes,33379
50,blue-collar,divorced,secondary,no,-1,yes,no,33380
32,admin.,married,secondary,no,3052,yes,yes,33381
50,management,divorced,tertiary,no,516,yes,yes,33382
52,blue-collar,married,secondary,no,782,yes,yes,33383
31,blue-collar,married,secondary,no,631,yes,no,33384
37,technician,single,secondary,no,1127,yes,no,33385
32,technician,married,tertiary,no,3850,yes,no,33386
33,blue-collar,married,secondary,no,35,yes,no,33387
33,management,married,tertiary,no,864,yes,no,33388
33,services,married,secondary,no,2184,yes,no,33389
32,management,single,tertiary,no,914,yes,no,33390
39,management,single,tertiary,no,1457,yes,no,33391
37,services,married,secondary,no,1498,yes,no,33392
28,technician,single,tertiary,no,387,yes,no,33393
28,student,single,secondary,no,39,yes,no,33394
43,blue-collar,married,secondary,no,85,yes,no,33395
51,blue-collar,married,secondary,no,-237,yes,yes,33396
33,housemaid,married,tertiary,no,10,yes,no,33397
39,management,married,tertiary,no,894,yes,no,33398
25,technician,single,tertiary,no,184,yes,yes,33399
35,services,single,secondary,no,155,yes,no,33400
50,self-employed,divorced,tertiary,no,13,yes,no,33401
33,management,single,tertiary,no,437,yes,no,33402
31,blue-collar,married,secondary,no,1660,yes,no,33403
39,services,married,secondary,no,104,yes,no,33404
31,blue-collar,single,secondary,no,648,yes,yes,33405
31,services,single,primary,no,181,yes,no,33406
46,self-employed,married,secondary,no,156,no,no,33407
51,blue-collar,married,primary,no,1016,yes,no,33408
25,student,single,tertiary,no,538,yes,no,33409
28,management,single,secondary,no,967,yes,no,33410
37,admin.,single,secondary,no,-296,yes,no,33411
34,management,divorced,tertiary,no,471,no,no,33412
30,admin.,married,secondary,no,1165,no,no,33413
73,retired,divorced,tertiary,no,3203,no,no,33414
37,admin.,single,tertiary,no,2317,yes,no,33415
44,blue-collar,married,primary,no,-337,yes,no,33416
28,blue-collar,single,secondary,no,1735,yes,no,33417
40,management,divorced,unknown,no,4095,yes,no,33418
54,technician,divorced,secondary,no,1663,yes,no,33419
29,technician,single,tertiary,no,2269,yes,no,33420
30,entrepreneur,single,tertiary,no,216,yes,no,33421
34,management,married,tertiary,no,606,no,no,33422
43,services,married,secondary,no,3689,yes,no,33423
30,blue-collar,married,primary,no,262,yes,no,33424
46,management,divorced,secondary,no,145,yes,no,33425
31,management,single,tertiary,no,587,yes,no,33426
35,services,married,secondary,no,2179,no,no,33427
32,technician,married,secondary,no,3322,yes,no,33428
32,blue-collar,married,secondary,no,1148,yes,no,33429
28,student,single,secondary,no,0,no,no,33430
42,admin.,divorced,secondary,no,527,no,yes,33431
27,student,single,secondary,no,162,no,no,33432
32,admin.,single,secondary,no,299,yes,no,33433
30,student,single,secondary,no,0,no,no,33434
43,blue-collar,married,primary,no,1892,yes,no,33435
54,unemployed,divorced,secondary,no,309,no,no,33436
36,management,single,tertiary,no,832,yes,no,33437
27,blue-collar,married,secondary,no,4333,no,no,33438
36,blue-collar,married,secondary,no,204,yes,no,33439
44,services,married,secondary,no,1989,yes,yes,33440
48,admin.,married,secondary,no,1060,yes,no,33441
38,entrepreneur,married,secondary,no,0,yes,yes,33442
40,services,married,secondary,no,2843,yes,no,33443
38,technician,single,secondary,no,28,yes,yes,33444
34,technician,divorced,secondary,no,0,yes,yes,33445
25,student,single,secondary,no,319,yes,no,33446
69,retired,married,tertiary,no,473,no,no,33447
32,management,single,tertiary,no,1831,yes,no,33448
37,blue-collar,single,secondary,no,2235,yes,no,33449
29,services,married,secondary,no,368,yes,no,33450
47,housemaid,married,primary,no,1747,yes,no,33451
36,management,single,tertiary,no,20,yes,no,33452
35,technician,married,tertiary,no,703,no,no,33453
30,technician,married,secondary,no,239,yes,no,33454
73,retired,married,primary,no,253,no,no,33455
30,admin.,married,secondary,no,312,yes,no,33456
37,management,married,secondary,no,222,yes,no,33457
33,blue-collar,single,primary,no,1,yes,no,33458
54,blue-collar,married,primary,no,433,yes,no,33459
33,management,single,tertiary,no,6807,no,no,33460
32,technician,single,tertiary,no,1306,no,no,33461
39,management,married,secondary,no,1035,yes,no,33462
32,technician,married,secondary,no,1214,yes,no,33463
45,unemployed,divorced,primary,no,757,no,no,33464
37,blue-collar,married,secondary,no,509,yes,no,33465
58,services,single,secondary,no,1430,yes,no,33466
37,technician,married,secondary,no,264,yes,yes,33467
31,admin.,married,secondary,no,1262,yes,no,33468
37,blue-collar,married,secondary,no,3884,yes,no,33469
35,blue-collar,single,secondary,no,398,yes,no,33470
36,entrepreneur,married,tertiary,no,99,yes,yes,33471
37,blue-collar,married,primary,no,250,yes,no,33472
33,services,single,secondary,no,187,yes,no,33473
28,unemployed,married,secondary,no,293,yes,no,33474
44,blue-collar,married,unknown,no,3373,yes,no,33475
44,blue-collar,married,primary,no,135,yes,no,33476
29,blue-collar,single,secondary,no,482,no,no,33477
43,self-employed,married,secondary,no,5564,no,no,33478
64,retired,married,secondary,no,571,yes,no,33479
